coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,dwc:datasetID,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
dbbd6b6d-1eb2-4517-be56-7a3548037ec6,,,preservedspecimen,,trachinotus blochii,139514,actinopterygii,fishes,,,,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1909-03-24,2018-04-12T14:40:34.943694+00:00,0.21739130434782608,,,,,,007d8995354d61a7174927054f7d127e4584c47f,,carangidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,trachinotus,,,,false,false,"animalia, chordata, vertebrata, osteichthyes, actinopterygii, neopterygii, acanthopterygii, perciformes, percoidei, carangidae",,6.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,pandanan island; between cebu and bohol,,,,,,,,,http://n2t.net/ark:/65665/332753aae-3d10-4d34-a2c2-c755fd8f0756,perciformes,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/332753aae-3d10-4d34-a2c2-c755fd8f0756""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,trachinotus blochii,blochii,83,,5210675,accepted,species,,dbbd6b6d-1eb2-4517-be56-7a3548037ec6,1909 mar 24 - 0000 00 00,,,pacific
c38b17d7-8f16-4a99-9a45-d003c3c417dc,,,preservedspecimen,,penaeus monodon,184079,malacostraca,invertebrate zoology,,,fishermen,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,,2019-05-06T21:42:08.251442+00:00,0.21739130434782608,,,,,,12e8acf9e76800d35c8d6dc7529eacadfd5c92fe,,penaeidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_continent_added""]",,penaeus,,"{""lat"": 9.33, ""lon"": 123.17}",,false,false,"animalia, arthropoda, crustacea, malacostraca, eumalacostraca, eucarida, decapoda, dendrobranchiata, penaeidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"negros island, tanon strait, binoy",,,,,,,,,http://n2t.net/ark:/65665/396ed18d4-0895-4268-80ef-6757c1ba3c85,decapoda,arthropoda,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/396ed18d4-0895-4268-80ef-6757c1ba3c85""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,penaeus monodon,monodon,,negros oriental,8406925,accepted,species,,c38b17d7-8f16-4a99-9a45-d003c3c417dc,-- apr 1980,,,north pacific ocean
ace88983-8701-4ca8-8906-f16f9469f89e,,,preservedspecimen,,trachinotus blochii,139516,actinopterygii,fishes,,,,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1908-12-15,2018-04-12T14:40:34.943694+00:00,0.21739130434782608,,,,,,17734375b052a5c6f3da792bc188469960e9c73d,,carangidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,trachinotus,,,,false,false,"animalia, chordata, vertebrata, osteichthyes, actinopterygii, neopterygii, acanthopterygii, perciformes, percoidei, carangidae",,2.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,port caltom; busuanga island,,,,,,,,,http://n2t.net/ark:/65665/30c8c2965-69cc-40a1-97d5-ffd9023e63b1,perciformes,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/30c8c2965-69cc-40a1-97d5-ffd9023e63b1""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,trachinotus blochii,blochii,350,palawan,5210675,accepted,species,,ace88983-8701-4ca8-8906-f16f9469f89e,,,,pacific
9a4c6232-9927-4695-81dd-52890a4c54b7,,,preservedspecimen,,trachinotus blochii,194907,actinopterygii,fishes,,,,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,,2018-04-12T14:40:34.943694+00:00,0.18840579710144928,,,,,,d75af953471b65ef589899c3392a345c557457b4,,carangidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_continent_added""]",,trachinotus,,,,true,true,"animalia, chordata, vertebrata, osteichthyes, actinopterygii, neopterygii, acanthopterygii, perciformes, percoidei, carangidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"philippines, cebu mkt.",,,,"[""b3b74772-361c-49e1-a4c9-7d767503463b"", ""f3cf4107-a0dc-42bf-9d85-74e4d9e463bb""]",,,,,http://n2t.net/ark:/65665/34cbfed04-123e-40a5-b89f-6b3e8d685943,perciformes,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/34cbfed04-123e-40a5-b89f-6b3e8d685943""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,trachinotus blochii,blochii,,,5210675,accepted,species,,9a4c6232-9927-4695-81dd-52890a4c54b7,0000 00 00 - 0000 00 00,,,pacific
cfdfa299-853f-44c2-b03e-ce1ef88570d5,,,preservedspecimen,,penaeus monodon,286947,malacostraca,invertebrate zoology,,,e. mearns,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,,2018-04-12T14:40:34.943694+00:00,0.2318840579710145,,,,,,dcd35cc0d3ee83fb98bec63a6196f3af97eebd3d,,penaeidae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_continent_added""]",,penaeus,,,,false,false,"animalia, arthropoda, crustacea, malacostraca, eumalacostraca, eucarida, decapoda, dendrobranchiata, penaeidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"luzon island, manila",,,,,,,,,http://n2t.net/ark:/65665/351ec6cd7-f403-4688-bba1-cfc3f4a19770,decapoda,arthropoda,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/351ec6cd7-f403-4688-bba1-cfc3f4a19770""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,penaeus monodon,monodon,,rizal,8406925,accepted,species,,cfdfa299-853f-44c2-b03e-ce1ef88570d5,-- --- ----,,,north pacific ocean
ff24e0f6-372f-4bdb-9540-1b6db0aa3585,,,preservedspecimen,,macaca fascicularis,458731,mammalia,mammals,,,p. heideman,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-22,2021-04-18T11:29:37.741747+00:00,0.2608695652173913,,,,,,3a3e49d1571f7f132c117f7b3fa3c6becebfe7ae,,cercopithecidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""taxon_match_failed""]",,macaca,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, primates, haplorrhini, cercopithecidae, cercopithecinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,maripipi,,,,,,,,,http://n2t.net/ark:/65665/39fb4f8a9-3f02-4954-b20b-ec7c1ff37d0b,primates,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/39fb4f8a9-3f02-4954-b20b-ec7c1ff37d0b""]",pdh 3438,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,macaca fascicularis,fascicularis,112,leyte province,2436603,accepted,species,,ff24e0f6-372f-4bdb-9540-1b6db0aa3585,22 apr 1987,,,
e4194f18-c887-43fc-9462-06865314c0a3,,,preservedspecimen,,trachinotus blochii,170513,actinopterygii,fishes,,,,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,,2018-04-12T14:40:34.943694+00:00,0.18840579710144928,,,,,,69a99272c02e8143b48cd4193c6e5590b576efa4,,carangidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_originalnameusageid_added""]",,trachinotus,,,,false,false,"animalia, chordata, vertebrata, osteichthyes, actinopterygii, neopterygii, acanthopterygii, perciformes, percoidei, carangidae",,3.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,p.i.: matnog bay,,,,,,,,,http://n2t.net/ark:/65665/3e56f17c3-8b06-4f57-96a0-1ad3cf99c254,perciformes,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3e56f17c3-8b06-4f57-96a0-1ad3cf99c254""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,trachinotus blochii,blochii,,,5210675,accepted,species,,e4194f18-c887-43fc-9462-06865314c0a3,0000 00 00 - 0000 00 00,,,pacific
39fa6e45-76d7-4dfc-b540-71460cf80c77,,,preservedspecimen,,bubalus bubalis,125189,mammalia,mammals,,,e. mearns,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1903-04-22,2021-04-18T11:29:37.741747+00:00,0.2463768115942029,,,,,,76d832619b1c6505f9cad13cfcf864844a44a48c,,bovidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added""]",,bubalus,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, artiodactyla, bovidae, bovinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,zamboanga,,,,,,,,,http://n2t.net/ark:/65665/377217a30-23ab-48eb-ae64-580767fbc226,artiodactyla,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/377217a30-23ab-48eb-ae64-580767fbc226""]",5742,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,bubalus bubalis,bubalis,112,,7422937,accepted,species,,39fa6e45-76d7-4dfc-b540-71460cf80c77,-- -- 1903,,,
1de11422-4b26-402d-bfb4-2b6d8ca755ff,,,preservedspecimen,,macaca fascicularis,399509,mammalia,mammals,,,collector unknown,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,,2021-04-18T11:29:37.741747+00:00,0.2028985507246377,,,,,,e244ada3a5973195b4805ce7cbf1354742c3e260,,cercopithecidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""taxon_match_failed""]",,macaca,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, primates, haplorrhini, cercopithecidae, cercopithecinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/335cdea93-c125-47e1-9ec1-8e4f944e112a,primates,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/335cdea93-c125-47e1-9ec1-8e4f944e112a""]",fm 1008,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,macaca fascicularis,fascicularis,,,2436603,accepted,species,,1de11422-4b26-402d-bfb4-2b6d8ca755ff,-- -- ----,,,
d09449c9-31b5-4ee6-b201-5335420ef28a,,,preservedspecimen,,eonycteris spelaea,459064,mammalia,mammals,,,l. heaney,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-07,2021-04-18T11:29:37.741747+00:00,0.2898550724637681,,,,,,876fb68b4e19da6f358808e9967d9b45e3341561,,pteropodidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 10.7667, ""lon"": 124.817}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"baybay, 8.5 km n, 2.5 km e, mt. pangasugan",,,,,,,500.0,,http://n2t.net/ark:/65665/3390dc3f1-91fa-42f1-afe2-761ed288a04c,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3390dc3f1-91fa-42f1-afe2-761ed288a04c""]",lrh 3135,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,97,leyte province,2432968,accepted,species,,d09449c9-31b5-4ee6-b201-5335420ef28a,7 apr 1987,,,
0bfab92f-8a9e-4db5-9fd0-e5c7988317ff,,,preservedspecimen,,bubalus bubalis,151603,mammalia,mammals,,,e. babbitt & g. chase,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1907-04-22,2021-04-18T11:29:37.741747+00:00,0.2463768115942029,,,,,,6ccf2cb041ceb065b9ec70d4d55096c769bcf37a,,bovidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added""]",,bubalus,,,,true,true,"animalia, chordata, vertebrata, mammalia, eutheria, artiodactyla, bovidae, bovinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,northern luzon,,,,"[""7bb49aa2-414f-4c9e-92a8-219a99ca7cb3""]",,,,,http://n2t.net/ark:/65665/3d6876441-9008-4b45-80ba-c369603feef5,artiodactyla,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3d6876441-9008-4b45-80ba-c369603feef5""]",no number,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,bubalus bubalis,bubalis,112,,7422937,accepted,species,,0bfab92f-8a9e-4db5-9fd0-e5c7988317ff,-- -- 1907,,,
efac0658-24c0-4006-956c-df8c406d13ee,,,preservedspecimen,,eonycteris spelaea,579844,mammalia,mammals,,,c. ross,,,asia,,philippines,phl,second,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-09,2021-04-18T11:29:37.741747+00:00,0.2898550724637681,,,,,,4117682124e4f78843e4fcc631eea722db23efeb,,pteropodidae,,"[""rev_geocode_eez"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 12.743000000000002, ""lon"": 121.824}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"quezon municipality, quezon poblacion, national museum of the philippines quezon field station compound [tabon cave complex]",,,,,,,,,http://n2t.net/ark:/65665/3c74919b1-a455-4563-85e3-5cda6664c564,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3c74919b1-a455-4563-85e3-5cda6664c564""]",122606,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,99,palawan province,2432968,accepted,species,,efac0658-24c0-4006-956c-df8c406d13ee,9 apr 1987,,,
787b8928-2e32-4d2e-a196-6f71c2148988,,,preservedspecimen,,macaca fascicularis,254470,mammalia,mammals,,,h. kellers,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1929-04-22,2021-04-18T11:29:37.741747+00:00,0.2318840579710145,,,,,,9b0c69568fc542b5255e046a0483815fc32eaebf,,cercopithecidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""taxon_match_failed""]",,macaca,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, primates, haplorrhini, cercopithecidae, cercopithecinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/390598fad-46d9-4496-9573-36b79f6e08e8,primates,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/390598fad-46d9-4496-9573-36b79f6e08e8""]",no number,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,macaca fascicularis,fascicularis,112,,2436603,accepted,species,,787b8928-2e32-4d2e-a196-6f71c2148988,22 apr 1929,,,
091ae661-2891-4b66-a6b6-846a042ef3df,,,preservedspecimen,,eonycteris spelaea,458085,mammalia,mammals,,,p. heideman,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-06-19,2021-04-18T11:29:37.741747+00:00,0.2753623188405797,,,,,,fa08f97ac79d1124764c9a42c55213b71f95b9e4,,pteropodidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 9.72, ""lon"": 124.12}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"bilar, 1 km s, 1 km e",,,,,,,320.0,,http://n2t.net/ark:/65665/3db1208f0-a851-4173-84d7-7cb4a93f7916,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3db1208f0-a851-4173-84d7-7cb4a93f7916""]",pdh 3687,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,170,bohol province,2432968,accepted,species,,091ae661-2891-4b66-a6b6-846a042ef3df,19 jun 1987,,,
44a0f518-b1e3-47aa-b45b-de7aec85de1a,,,preservedspecimen,,macaca fascicularis,259310,mammalia,mammals,,,s. schwartz,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,,2021-04-18T11:29:37.741747+00:00,0.21739130434782608,,,,,,24bf7eb855a99af21b0141eb80f25ad5658105b2,,cercopithecidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""taxon_match_failed""]",,macaca,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, primates, haplorrhini, cercopithecidae, cercopithecinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,zamboanga island,,,,,,,,,http://n2t.net/ark:/65665/359d5536d-a63c-4c05-a5b2-0b67f66f6567,primates,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/359d5536d-a63c-4c05-a5b2-0b67f66f6567""]",no number,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,macaca fascicularis,fascicularis,,,2436603,accepted,species,,44a0f518-b1e3-47aa-b45b-de7aec85de1a,-- -- ----,,,
575c3ffd-61f7-43f8-98a8-9459d8ce94f2,,,preservedspecimen,,eonycteris spelaea,583213,mammalia,mammals,,,c. ross,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-11,2021-04-18T11:29:37.741747+00:00,0.2753623188405797,,,,,,4e2d19b0ff22ec2fa3637f0d85c10326a3943544,,pteropodidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"valencia municipality, bario bong bong, camp lookout",,,,,,,,,http://n2t.net/ark:/65665/39b92b130-6ec3-4e91-a254-3425212c5edf,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/39b92b130-6ec3-4e91-a254-3425212c5edf""]",usnm herp 123015,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,101,negros oriental province,2432968,accepted,species,,575c3ffd-61f7-43f8-98a8-9459d8ce94f2,11 apr 1987,,,
